Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
01/22/2025,CHRY,4D,,BGE,,IL,10300 S. Doty,(773) 568-8495,2981564
01/22/2025,NISS,4D,,GRY,EX95569,IL,400 E. Lower Wacker,(312) 744-7550,0334669
01/22/2025,NISS,4D,,BLK,EZ72664,IL,10300 S. Doty,(773) 785-9752,1727584
01/25/2025,JEEP,LL,,BLK,,,10300 S. Doty,(773) 568-8495,2981752
02/03/2025,LEXS,LL,,GRY,,,10300 S. Doty,(773) 568-8495,2982327
01/22/2025,JEEP,LL,TK,BLK,FA62034,IL,701 N. Sacramento,(773) 265-7605,7112486
01/22/2025,FORD,4D,,WHI,EM73289,IL,701 N. Sacramento,(773) 265-1846,1548752
01/22/2025,HOND,4D,,GRN,DV17263,IL,701 N. Sacramento,(773) 265-1846,1548753
01/22/2025,ALFA,SW,,GRY,,,701 N. Sacramento,(773) 265-1846,1548754
01/22/2025,TOYT,4D,,DBL,EL34349,IL,10300 S. Doty,(773) 568-8495,2981580
01/22/2025,AUDI,4D,,BLK,EP31708,IL,10300 S. Doty,(773) 568-8495,2981569
01/22/2025,SUBA,SW,,WHI,EJ70220,IL,10300 S. Doty,(773) 568-8495,2981585
01/19/2025,MAZD,4D,,RED,BR13093,IL,701 N. Sacramento,(773) 265-7605,7112351
01/22/2025,FORD,PK,,GRY,3735411B,IL,701 N. Sacramento,(773) 265-1846,1548755
01/22/2025,ACUR,4D,,BLK,,,701 N. Sacramento,(773) 265-1846,1548757
01/22/2025,FORD,LL,TK,BLK,Z654632,IL,701 N. Sacramento,(773) 265-7605,7112491
01/22/2025,HYUN,LL,,GRY,CX33796,IL,10300 S. Doty,(773) 568-8495,2981587
01/22/2025,BMW,2D,,BLU,CV36989,IL,10300 S. Doty,(773) 568-8495,2981590
01/22/2025,VOLK,4D,,GRY,EL22395,IL,10300 S. Doty,(773) 568-8495,2981591
01/22/2025,TRLR,SE,,WHI,U05234,TX,10300 S. Doty,(773) 568-8495,2981586
01/22/2025,DODG,4D,,GRY,010928A1,IL,701 N. Sacramento,(773) 265-1846,1548759
01/22/2025,LINC,4D,,RED,EH61052,IL,701 N. Sacramento,(773) 265-7605,7112488
01/22/2025,NISS,4D,,BLK,E716132,IL,701 N. Sacramento,(773) 265-7605,7112492
01/22/2025,CADI,4D,,WHI,CG21357,IL,701 N. Sacramento,(773) 265-7605,7112493
01/22/2025,CHEV,LL,,BLK,EL37547,IL,10300 S. Doty,(773) 785-9752,1727586
01/22/2025,CHRY,4D,,BLK,EA29863,IL,10300 S. Doty,(773) 785-9752,1727585
01/21/2025,FORD,LL,,GRN,ET44867,IL,10300 S. Doty,(773) 785-9752,1727578
01/10/2025,,DP,,BLK,,,701 N. Sacramento,(773) 265-1846,1548708
01/21/2025,JEEP,LL,,GRN,BU83549,IL,10300 S. Doty,(773) 785-9752,1727577
01/21/2025,CHEV,4D,,RED,989CNU,IN,10300 S. Doty,(773) 785-9752,1727580
01/09/2025,NISS,4D,,WHI,ER69854,IL,701 N. Sacramento,(773) 265-1846,1548702
01/22/2025,TOYT,4D,,SIL,CVD662,IN,10300 S. Doty,(773) 568-8495,2981596
01/22/2025,HYUN,4D,,WHI,EB86791,IL,701 N. Sacramento,(773) 265-1846,1548758
01/22/2025,INFI,LL,,BLK,Y892034,IL,10300 S. Doty,(773) 785-9752,1727587
01/22/2025,NISS,4D,,BLK,,IL,10300 S. Doty,(773) 785-9752,1727588
01/22/2025,CHRY,LL,TK,GRY,CD16413,IL,10300 S. Doty,(773) 568-8495,2981599
01/22/2025,KIA,LL,,RED,,IL,10300 S. Doty,(773) 568-8495,2981597
01/22/2025,GMC,LL,,SIL,DW74626,IL,10300 S. Doty,(773) 568-8495,2981595
01/22/2025,CHRY,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7112495
01/21/2025,NISS,4D,,GRY,EH73583,IL,701 N. Sacramento,(773) 265-1846,1548748
01/20/2025,CHEV,PK,,MAR,,IL,10300 S. Doty,(773) 568-8495,2981493
01/22/2025,HOND,VN,,GRY,CWT215,IN,10300 S. Doty,(773) 568-8495,2981600
01/22/2025,HYUN,LL,TK,SIL,DW81654,IL,10300 S. Doty,(773) 568-8495,2981602
01/22/2025,CADI,LL,ESC,WHI,DQ91206,IL,10300 S. Doty,(773) 568-8495,2981601
01/22/2025,JEEP,LL,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2981603
01/22/2025,CHEV,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2981606
01/22/2025,AUDI,4D,,SIL,BK39033,CT,10300 S. Doty,(773) 785-9752,1727593
01/22/2025,PONT,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7112510
01/22/2025,CHEV,LL,SUB,WHI,,,10300 S. Doty,(773) 785-9752,1727592
01/22/2025,BMW,LL,,WHI,EX90396,IL,10300 S. Doty,(773) 785-9752,1727591
01/22/2025,,OB,,CRM,,,10300 S. Doty,(773) 785-9752,1727589
01/22/2025,,BT,,CRM,,,10300 S. Doty,(773) 785-9752,1727590
01/22/2025,TOYT,4D,,TAN,EM52955,IL,701 N. Sacramento,(773) 265-7605,7112514
01/22/2025,TOYT,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7112513
01/22/2025,OLDS,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2981607
01/22/2025,HYUN,4D,,BGE,011096A7,IL,10300 S. Doty,(773) 568-8495,2981608
01/22/2025,LEXS,4T,,BLK,DY49841,IL,10300 S. Doty,(773) 568-8495,2981610
01/22/2025,CHEV,4T,,WHI,EB98090,IL,10300 S. Doty,(773) 568-8495,2981613
01/22/2025,NISS,4T,,BLK,EC85399,IL,10300 S. Doty,(773) 568-8495,2981611
01/23/2025,MITS,4D,,RED,011026A2,IL,701 N. Sacramento,(773) 265-7605,7112520
01/23/2025,VOLK,4T,,SIL,EC79838,IL,10300 S. Doty,(773) 568-8495,2981617
01/23/2025,SUZI,4D,,BGE,,PA,10300 S. Doty,(773) 568-8495,2981624
01/23/2025,FORD,LL,,SIL,EP27786,IL,10300 S. Doty,(773) 568-8495,2981622
01/23/2025,HOND,VN,,GRY,EK81351,IL,701 N. Sacramento,(773) 265-7605,7112542
01/23/2025,FORD,4T,,SIL,DH44409,IL,10300 S. Doty,(773) 568-8495,2981625
01/23/2025,HOND,4T,,BLK,CQ64369,IL,10300 S. Doty,(773) 568-8495,2981626
01/23/2025,CHRY,VN,,BLU,DT90164,IL,701 N. Sacramento,(773) 265-7605,7112547
01/23/2025,MAZD,SW,,GRY,EW17458,IL,701 N. Sacramento,(773) 265-7605,7112526
01/23/2025,NISS,4D,,GRY,DT74865,IL,701 N. Sacramento,(773) 265-7605,7112525
01/23/2025,DODG,4D,,BLK,H943174,IL,10300 S. Doty,(773) 568-8495,2981633
01/23/2025,NISS,4D,,GRY,EG89095,IL,701 N. Sacramento,(773) 265-7605,7112534
01/23/2025,LAND,LL,,BLK,DM65887,IL,10300 S. Doty,(773) 568-8495,2981634
01/23/2025,TOYT,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2981632
01/23/2025,CHRY,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,7112558
01/23/2025,CHRY,4D,,WHI,011445A9,IL,10300 S. Doty,(773) 568-8495,2981639
01/22/2025,HYUN,4D,,WHI,878AB505,IL,10300 S. Doty,(773) 568-8495,2981594
01/23/2025,VOLV,4D,,BLK,DZ25618,IL,10300 S. Doty,(773) 568-8495,2981637
01/23/2025,NISS,4D,,WHI,,,10300 S. Doty,(773) 568-8495,2981638
01/23/2025,FORD,VN,,RED,747SCB,IL,10300 S. Doty,(773) 568-8495,2981652
01/23/2025,ACUR,4D,,BLK,,,10300 S. Doty,(773) 785-9752,1727595
01/23/2025,FORD,4D,,GRY,EA86165,IL,10300 S. Doty,(773) 785-9752,1727594
01/23/2025,MITS,LL,,BLK,CT83692,IL,701 N. Sacramento,(773) 265-1846,1548761
01/23/2025,,MC,,SIL,D74895,IL,10300 S. Doty,(773) 785-9752,1727597
01/23/2025,MAZD,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,7112561
01/23/2025,JEEP,LL,,BRO,,,10300 S. Doty,(773) 568-8495,2981660
01/23/2025,CHEV,4D,,DBL,DS30259,IL,10300 S. Doty,(773) 785-9752,1727598
01/23/2025,NISS,4D,,GRY,EN15510,IL,10300 S. Doty,(773) 568-8495,2981659
01/23/2025,DODG,4D,,BLU,DC47473,IL,10300 S. Doty,(773) 785-9752,1727596
01/29/2025,MITS,SW,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113178
01/29/2025,VOLK,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113180
02/05/2025,FORD,SW,,BGE,,IL,701 N. Sacramento,(773) 265-7605,7113976
01/23/2025,SATR,LL,,BLU,DW47446,IL,701 N. Sacramento,(773) 265-1846,1548760
01/23/2025,FORD,PK,,WHI,2703958B,IL,10300 S. Doty,(773) 785-9752,1727599
01/23/2025,FORD,LL,,RED,EA42760,IL,10300 S. Doty,(773) 568-8495,2981661
01/23/2025,HYUN,4D,,BLK,CQ57737,IL,10300 S. Doty,(773) 568-8495,2981662
01/23/2025,PONT,2D,,RED,CX61473,IL,10300 S. Doty,(773) 785-9752,1727600
01/23/2025,DODG,LL,,BLK,EH38705,IL,10300 S. Doty,(773) 568-8495,2981663
01/23/2025,TOYT,4D,,GRY,EFQP75,CO,701 N. Sacramento,(773) 265-1846,1548762
01/23/2025,DODG,4D,,BLU,,,701 N. Sacramento,(773) 265-7605,7112562
01/23/2025,LEXS,LL,,BLK,CU56378,IL,10300 S. Doty,(773) 568-8495,2981665
01/23/2025,NISS,4D,,BLK,,,400 E. Lower Wacker,(312) 744-7550,0334729
01/23/2025,FORD,PK,,BLK,3849544B,IL,701 N. Sacramento,(773) 265-7605,7112566
01/23/2025,CHEV,PK,,WHI,,,701 N. Sacramento,(773) 265-7605,7112563
01/23/2025,TOYT,4D,,LBL,FB70429,IL,701 N. Sacramento,(773) 265-7605,7112572
01/23/2025,SCIO,4D,,MAR,CU38361,IL,701 N. Sacramento,(773) 265-1846,1548763
01/23/2025,MAZD,LL,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7112565
01/23/2025,PONT,2D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2981670
01/23/2025,TOYT,4D,,BGE,DD97023,IL,701 N. Sacramento,(773) 265-1846,1548764
01/23/2025,TOYT,VN,,MAR,,IL,701 N. Sacramento,(773) 265-7605,7112571
01/23/2025,NISS,HB,,RED,,IL,10300 S. Doty,(773) 568-8495,2981672
01/23/2025,DODG,LL,,GRY,3494102B,IL,701 N. Sacramento,(773) 265-1846,1548767
01/23/2025,DODG,VN,,WHI,1995337B,IL,701 N. Sacramento,(773) 265-1846,1548765
01/23/2025,INTE,TR,,WHI,AUZ5267,WI,701 N. Sacramento,(773) 265-7605,7112573
01/23/2025,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1548768
01/23/2025,HYUN,LL,,WHI,0447AC,NM,701 N. Sacramento,(773) 265-7605,7112575
01/23/2025,SUBA,LL,TK,BLK,,,701 N. Sacramento,(773) 265-7605,7112576
01/23/2025,SATR,LL,,MAR,,,10300 S. Doty,(773) 568-8495,2981674
01/23/2025,CHEV,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7112577
01/23/2025,CHEV,4D,,WHI,RWGY36,FL,701 N. Sacramento,(773) 265-7605,7112584
01/23/2025,BUIC,4D,,BLK,DV25803,IL,701 N. Sacramento,(773) 265-7605,7112585
01/23/2025,BMW,4D,,SIL,EW63937,IL,701 N. Sacramento,(773) 265-7605,7112583
01/24/2025,PONT,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2981680
01/24/2025,CHEV,4D,,SIL,EG63052,IL,701 N. Sacramento,(773) 265-7605,7112588
01/24/2025,NISS,LL,,BLK,EZ27918,IL,10300 S. Doty,(773) 568-8495,2981685
01/24/2025,CHEV,4D,,SIL,DQ39143,IL,10300 S. Doty,(773) 568-8495,2981678
01/24/2025,VOLK,4D,,GRY,EW28913,IL,10300 S. Doty,(773) 568-8495,2981679
01/24/2025,HYUN,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2981682
01/24/2025,TOYT,VN,,RED,38159TX,IL,10300 S. Doty,(773) 568-8495,2981681
01/24/2025,BUIC,4D,,BLK,EZ90874,IL,10300 S. Doty,(773) 568-8495,2981688
01/24/2025,FORD,4D,,BLK,EA68583,IL,10300 S. Doty,(773) 568-8495,2981693
01/24/2025,MERC,4D,,BRO,EJ18860,IL,10300 S. Doty,(773) 568-8495,2981689
01/24/2025,CHEV,4D,,RED,CXI713,IN,10300 S. Doty,(773) 568-8495,2981694
01/24/2025,SATR,4D,,GRY,EW54560,IL,701 N. Sacramento,(773) 265-7605,7112593
01/24/2025,JEEP,LL,,BLU,EZ70284,IL,701 N. Sacramento,(773) 265-7605,7112595
01/24/2025,NISS,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2981699
01/24/2025,TOYT,4D,,BLU,DA94294,IL,10300 S. Doty,(773) 568-8495,2981698
01/07/2025,INFI,LL,,,,IL,10300 S. Doty,(773) 568-8495,2980721
01/24/2025,NISS,4D,,GRY,CQ20894,IL,10300 S. Doty,(773) 568-8495,2981702
01/24/2025,DODG,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2981701
01/24/2025,FORD,4D,,GRY,DG83947,IL,400 E. Lower Wacker,(312) 744-7550,0334767
01/24/2025,HOND,4D,,BLK,DQ42181,IL,10300 S. Doty,(773) 568-8495,2981723
01/24/2025,KIA,4D,,WHI,MRDANIB,IL,10300 S. Doty,(773) 568-8495,513199
01/24/2025,GMC,LL,,WHI,EX78104,IL,10300 S. Doty,(773) 568-8495,513200
01/24/2025,KIA,4D,,BLU,DD49453,IL,10300 S. Doty,(773) 568-8495,2981729
01/24/2025,MINI,4D,,GRY,491657,IL,10300 S. Doty,(773) 568-8495,2981730
01/24/2025,FORD,PK,,WHI,TK281NVQ,IN,701 N. Sacramento,(773) 265-7605,7112597
01/24/2025,HOND,4D,,MAR,,IL,10300 S. Doty,(773) 785-9752,1727603
01/24/2025,FORD,VN,,WHI,3777302B,IL,10300 S. Doty,(773) 785-9752,1727602
01/24/2025,FORD,LL,,RED,DX82052,IL,10300 S. Doty,(773) 568-8495,513201
01/24/2025,NISS,4D,,SIL,DY76756,IL,10300 S. Doty,(773) 785-9752,1727604
01/24/2025,TOYT,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7112602
01/24/2025,BUIC,LL,,BLK,CD57865,IL,10300 S. Doty,(773) 568-8495,2981737
01/24/2025,JEEP,LL,,BLK,AP45917,IL,10300 S. Doty,(773) 568-8495,2981735
01/24/2025,CHEV,4D,,BLK,DS60061,IL,10300 S. Doty,(773) 568-8495,2981736
01/24/2025,NISS,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2981741
01/24/2025,OTTE,TR,,TAN,R524AP,IL,10300 S. Doty,(773) 785-9752,1727605
01/24/2025,HYUN,4D,,BLK,EZ14236,IL,10300 S. Doty,(773) 785-9752,1727608
01/24/2025,KIA,4D,,WHI,ED36694,IL,10300 S. Doty,(773) 785-9752,1727606
01/24/2025,BUIC,4D,,BLK,EG72242,IL,701 N. Sacramento,(773) 265-7605,7112603
01/24/2025,CHEV,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7112624
01/24/2025,HOND,4D,,GRY,EX97618,IL,701 N. Sacramento,(773) 265-1846,1548769
01/24/2025,RAMA,VN,,WHI,SPD777,IN,10300 S. Doty,(773) 785-9752,1727609
01/24/2025,JEEP,LL,,GRN,13525V,KY,701 N. Sacramento,(773) 265-7605,7112626
01/24/2025,LEXS,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,7112627
01/24/2025,GMC,VN,,WHI,AJ57025,AZ,701 N. Sacramento,(773) 265-7605,7112628
01/24/2025,HOND,VN,,RED,,IL,701 N. Sacramento,(773) 265-7605,7112630
01/24/2025,HOND,4D,,BLK,DY35745,IL,10300 S. Doty,(773) 568-8495,2981744
01/24/2025,TOYT,4D,,GRN,,IL,701 N. Sacramento,(773) 265-1846,1548771
01/24/2025,CHEV,2D,,TAN,EB2P2B,MO,701 N. Sacramento,(773) 265-1846,1548772
01/24/2025,MERZ,4D,,BLU,DC47812,IL,701 N. Sacramento,(773) 265-7605,7112633
01/24/2025,CHEV,4D,,WHI,CT31923,IL,701 N. Sacramento,(773) 265-7605,7112629
01/24/2025,HOND,VN,,GRY,EP21423,IL,701 N. Sacramento,(773) 265-7605,7112631
01/24/2025,HOND,LL,,SIL,321AA746,IL,701 N. Sacramento,(773) 265-1846,1548773
01/24/2025,CHEV,4D,,BLK,FB16788,IL,701 N. Sacramento,(773) 265-7605,7112636
01/24/2025,VOLK,4D,,WHI,VMG5525,TX,701 N. Sacramento,(773) 265-7605,7112634
01/24/2025,HYUN,LL,,DBL,DY72528,IL,701 N. Sacramento,(773) 265-7605,7112643
01/24/2025,HOND,4D,,BLU,009881A6,IL,701 N. Sacramento,(773) 265-7605,7112639
01/24/2025,JEEP,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7112645
01/24/2025,TOYT,4D,,GLD,010872A7,IL,10300 S. Doty,(773) 568-8495,2981748
01/24/2025,CHEV,4D,,WHI,EE83160,IL,10300 S. Doty,(773) 568-8495,2981746
01/24/2025,HYUN,4D,,GRY,,,701 N. Sacramento,(773) 265-7605,7112646
01/25/2025,FORD,4D,,RED,,,10300 S. Doty,(773) 568-8495,2981755
01/25/2025,NISS,LL,,BLK,729KMP,OR,10300 S. Doty,(773) 568-8495,2981753
01/25/2025,NISS,4D,,SIL,BX39287,IL,10300 S. Doty,(773) 568-8495,2981754
01/25/2025,BUIC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7112666
01/25/2025,FORD,4D,,GRY,EK24451,IL,701 N. Sacramento,(773) 265-7605,7112656
01/25/2025,CHEV,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7112660
01/25/2025,TOYT,4D,,GRY,EB30841,IL,701 N. Sacramento,(773) 265-7605,7112648
01/25/2025,LAND,LL,,WHI,DP16528,IL,701 N. Sacramento,(773) 265-7605,7112680
01/25/2025,CADI,LL,,GRY,6NFC63,MI,701 N. Sacramento,(773) 265-7605,7112653
01/25/2025,FORD,4D,,GRY,CY25588,IL,701 N. Sacramento,(773) 265-7605,7112681
01/25/2025,JEEP,LL,,GRY,975CNF,IN,701 N. Sacramento,(773) 265-7605,7112745
01/25/2025,HYUN,4D,,BLK,196105EN,IL,701 N. Sacramento,(773) 265-7605,7112719
01/25/2025,FORD,LL,,BLK,EG80861,IL,10300 S. Doty,(773) 568-8495,2981759
01/25/2025,GMC,LL,,TAN,CD49606,IL,10300 S. Doty,(773) 568-8495,2981760
01/25/2025,VOLK,4D,,BLK,,,10300 S. Doty,(773) 568-8495,2981762
01/25/2025,DODG,LL,,BLU,DK38772,IL,10300 S. Doty,(773) 568-8495,2981758
01/25/2025,TOYT,4D,,BLK,ZJ2L3X,MO,10300 S. Doty,(773) 568-8495,2981779
01/25/2025,DODG,4D,,WHI,EV89813,IL,10300 S. Doty,(773) 568-8495,2981778
01/25/2025,FORD,LL,,GRY,ET29226,IL,701 N. Sacramento,(773) 265-7605,7112767
01/25/2025,FORD,PK,,BLK,3641961B,IL,10300 S. Doty,(773) 568-8495,2981780
01/25/2025,CHEV,2D,,BLK,EM63521,IL,10300 S. Doty,(773) 568-8495,2981764
01/25/2025,MAZD,LL,,RED,AW41334,IL,10300 S. Doty,(773) 568-8495,2981782
01/25/2025,INFI,2D,,SIL,EV86476,IL,10300 S. Doty,(773) 568-8495,2981768
01/25/2025,NISS,4D,,RED,CR12318,IL,10300 S. Doty,(773) 568-8495,2981763
01/25/2025,CHEV,4D,,BLK,EC70961,IL,10300 S. Doty,(773) 568-8495,2981767
01/25/2025,GMC,LL,TK,BLK,297AC207,IL,10300 S. Doty,(773) 568-8495,2981766
01/25/2025,CHEV,LL,,BLK,EU14638,IL,10300 S. Doty,(773) 568-8495,2981775
01/25/2025,ACUR,LL,,BLK,ANCHDS,IL,10300 S. Doty,(773) 568-8495,2981773
01/25/2025,HOND,4D,,GLD,DV44221,IL,10300 S. Doty,(773) 568-8495,2981783
01/25/2025,DODG,2D,,BLK,FC16967,IL,701 N. Sacramento,(773) 265-7605,7112731
01/25/2025,FORD,LL,TK,GRY,,IL,701 N. Sacramento,(773) 265-7605,7112729
01/25/2025,NISS,4D,,BLK,EE65879,IL,701 N. Sacramento,(773) 265-7605,7112732
01/25/2025,LEXS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7112734
01/25/2025,HYUN,4D,,GRY,DA51582,IL,701 N. Sacramento,(773) 265-7605,7112723
01/25/2025,VOLK,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2981795
01/25/2025,DODG,2D,,BLK,DQ26236,IL,701 N. Sacramento,(773) 265-7605,7112741
01/25/2025,TOYT,4D,,BLK,011621A0,IL,701 N. Sacramento,(773) 265-7605,7112738
01/25/2025,TOYT,LL,TK,GRN,EF83355,IL,701 N. Sacramento,(773) 265-7605,7112726
01/25/2025,JEEP,LL,TK,BLK,SFF8214,GA,701 N. Sacramento,(773) 265-7605,7112792
01/25/2025,CADI,4D,,BLK,EU65822,IL,701 N. Sacramento,(773) 265-7605,7112791
01/25/2025,MERZ,4D,,GRY,EV65183,IL,701 N. Sacramento,(773) 265-7605,7112797
01/25/2025,CHEV,4D,,WHI,ES22068,IL,701 N. Sacramento,(773) 265-7605,7112796
01/25/2025,HYUN,LL,,BLK,DR53173,IL,10300 S. Doty,(773) 568-8495,2981807
01/25/2025,CADI,LL,,BLK,3266952B,IL,10300 S. Doty,(773) 568-8495,2981803
01/25/2025,CADI,LL,,BLK,3266952B,IL,10300 S. Doty,(773) 568-8495,2981803
01/25/2025,CHEV,4D,,WHI,URT705,IN,10300 S. Doty,(773) 568-8495,2981810
01/25/2025,TOYT,4D,,SIL,EU14235,IL,10300 S. Doty,(773) 568-8495,2981811
01/25/2025,INFI,4D,,SIL,AYU82N,AR,10300 S. Doty,(773) 568-8495,2981812
01/25/2025,CHRY,4D,,BLU,CW51563,IL,10300 S. Doty,(773) 568-8495,2981808
01/25/2025,HOND,VN,,GRY,EL39902,IL,10300 S. Doty,(773) 568-8495,2981809
01/25/2025,FORD,4D,,BLK,286AC013,IL,701 N. Sacramento,(773) 265-7605,7112802
01/25/2025,LEXS,LL,,WHI,S645224,IN,10300 S. Doty,(773) 568-8495,2981814
01/25/2025,KIA,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2981819
01/25/2025,CHEV,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2981820
01/25/2025,CHEV,4D,,GRY,ET70632,IL,701 N. Sacramento,(773) 265-7605,7112807
01/25/2025,NISS,4D,,MAR,,IL,10300 S. Doty,(773) 568-8495,2981823
01/25/2025,CHEV,VN,,WHI,,IL,10300 S. Doty,(773) 568-8495,2981828
01/25/2025,BMW,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7112811
01/25/2025,NISS,4D,,SIL,,,701 N. Sacramento,(773) 265-7605,7112812
01/25/2025,DODG,LL,,GRY,EL46395,IL,701 N. Sacramento,(773) 265-7605,7112808
01/26/2025,HYUN,4D,,SIL,N284666,IL,701 N. Sacramento,(773) 265-7605,7112816
01/26/2025,JEEP,LL,,WHI,EE91248,IL,701 N. Sacramento,(773) 265-7605,7112822
01/26/2025,CHEV,LL,,WHI,DV91566,IL,701 N. Sacramento,(773) 265-7605,7112827
01/26/2025,HOND,SW,,WHI,BP54416,IL,701 N. Sacramento,(773) 265-7605,7112823
01/26/2025,JEEP,LL,,BLU,EG91734,IN,701 N. Sacramento,(773) 265-7605,7112828
01/26/2025,HOND,LL,,SIL,CV44721,IL,701 N. Sacramento,(773) 265-7605,7112818
01/26/2025,VOLK,4D,JET,BLK,BB58346,IL,701 N. Sacramento,(773) 265-7605,7112817
01/26/2025,VOLK,4D,JET,BLK,CD38089,IL,701 N. Sacramento,(773) 265-7605,7112829
01/26/2025,MAZD,LL,,BGE,EH56528,IL,701 N. Sacramento,(773) 265-7605,7112819
01/26/2025,FORD,LL,,GRY,EU65992,IL,701 N. Sacramento,(773) 265-7605,7112820
01/26/2025,TOYO,PK,,TAN,3982708B,IL,10300 S. Doty,(773) 568-8495,2981831
01/26/2025,BMW,LL,,BLK,FITONWS,IL,701 N. Sacramento,(773) 265-7605,7112845
01/26/2025,CHEV,4D,MAL,GRY,574DCK,IN,701 N. Sacramento,(773) 265-7605,7112847
01/26/2025,CHEV,LL,BLZ,BLK,EB95344,IL,10300 S. Doty,(773) 568-8495,2981833
01/26/2025,CHEV,LL,BLZ,,DZ33192,IL,701 N. Sacramento,(773) 265-7605,7112824
01/26/2025,CHEV,LL,,BLK,ER70331,IL,701 N. Sacramento,(773) 265-7605,7112849
01/26/2025,FORD,PK,F15,GRY,3751929B,IL,701 N. Sacramento,(773) 265-7605,7112835
01/26/2025,DODG,LL,DUR,WHI,5FG7780,MD,701 N. Sacramento,(773) 265-7605,7112831
01/26/2025,NISS,SW,,SIL,FA96187,IL,701 N. Sacramento,(773) 265-7605,7112832
01/26/2025,HYUN,4D,,TAN,BV54645,IL,701 N. Sacramento,(773) 265-7605,7112844
01/26/2025,HOND,2D,CIV,GRY,DB22169,IL,701 N. Sacramento,(773) 265-7605,7112838
01/26/2025,DODG,4D,,BLU,T842PS,UT,701 N. Sacramento,(773) 265-7605,7112833
01/26/2025,FORD,LL,,BGE,EG20218,IL,701 N. Sacramento,(773) 265-7605,7112840
01/26/2025,CHEV,LL,,WHI,EG14936,IL,701 N. Sacramento,(773) 265-7605,7112846
01/26/2025,BUIC,LL,,GRY,DE73189,IL,701 N. Sacramento,(773) 265-7605,7112850
01/26/2025,RANG,LL,,BLU,DS17576,IL,701 N. Sacramento,(773) 265-7605,7112843
01/26/2025,VOLK,LL,,WHI,CV91543,IL,701 N. Sacramento,(773) 265-7605,7112839
01/26/2025,BUIC,4D,,WHI,AR74839,IL,701 N. Sacramento,(773) 265-7605,7112865
01/26/2025,NISS,LL,,SIL,HZN3070,OH,701 N. Sacramento,(773) 265-7605,7112859
01/26/2025,NISS,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2981836
01/26/2025,SUBA,SW,,GRY,DZLZ52,CO,701 N. Sacramento,(773) 265-7605,7112854
01/26/2025,HYUN,4D,SON,BLK,FA59450,IL,701 N. Sacramento,(773) 265-7605,7112852
01/26/2025,HOND,4D,CIV,WHI,EP19145,IL,701 N. Sacramento,(773) 265-7605,7112851
01/26/2025,BUIC,4D,,GRY,DS94925,IL,701 N. Sacramento,(773) 265-7605,7112855
01/26/2025,KIA,4D,,GRY,ED52707,IL,701 N. Sacramento,(773) 265-7605,7112869
01/26/2025,TOYT,LL,RAV,YEL,440736,IL,701 N. Sacramento,(773) 265-7605,7112877
01/26/2025,MERZ,LL,,BLK,DA73902,IL,701 N. Sacramento,(773) 265-7605,7112876
01/26/2025,NISS,4D,SEN,WHI,FC37425,IL,701 N. Sacramento,(773) 265-7605,7112866
01/26/2025,NISS,4D,MAX,GRY,EU13228,IL,701 N. Sacramento,(773) 265-7605,7112867
01/26/2025,JEEP,LL,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7112862
01/26/2025,VOLK,4D,JET,RED,CH52419,IL,701 N. Sacramento,(773) 265-7605,7112857
01/26/2025,MITS,LL,,BGE,BZ72080,IL,701 N. Sacramento,(773) 265-7605,7112868
01/26/2025,SATR,LL,,BLK,EL49391,IL,701 N. Sacramento,(773) 265-7605,7112879
